Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-14 14:30:00-04:00,711.9349975585938,714.25,711.3109130859375,714.2390747070312,714.2390747070312,0
2024-10-15 11:30:00-04:00,706.844970703125,709.5700073242188,705.68798828125,707.2150268554688,707.2150268554688,245147
2024-10-15 15:30:00-04:00,706.5,706.8699951171875,703.8499755859375,705.7100219726562,705.7100219726562,445509
2024-10-16 12:30:00-04:00,703.7000122070312,705.5,702.3800048828125,703.7050170898438,703.7050170898438,215972
2024-10-17 09:30:00-04:00,704.3499755859375,704.4124145507812,685.57373046875,693.0429077148438,693.0429077148438,1704094
2024-10-17 13:30:00-04:00,695.5900268554688,696.1998901367188,688.9099731445312,690.280029296875,690.280029296875,594401
2024-10-18 10:30:00-04:00,759.0,763.4099731445312,757.8300170898438,760.1500244140625,760.1500244140625,2019667
2024-10-18 14:30:00-04:00,762.280029296875,766.281005859375,761.219970703125,765.3626098632812,765.3626098632812,1372921
2024-10-21 11:30:00-04:00,763.2999877929688,773.0,760.3300170898438,771.260009765625,771.260009765625,843943
2024-10-21 15:30:00-04:00,769.239990234375,772.280029296875,767.7150268554688,771.8909912109375,771.8909912109375,701034
2024-10-22 12:30:00-04:00,762.52001953125,765.3399047851562,761.1900024414062,762.239990234375,762.239990234375,371634
2024-10-23 09:30:00-04:00,762.8300170898438,763.7899169921875,754.030029296875,758.9400024414062,758.9400024414062,678825
2024-10-23 13:30:00-04:00,750.1099853515625,750.1099853515625,744.7924194335938,745.510009765625,745.510009765625,472528
2024-10-24 10:30:00-04:00,748.1599731445312,752.4199829101562,747.8800048828125,748.4650268554688,748.4650268554688,209318
2024-10-24 14:30:00-04:00,752.9849853515625,755.469970703125,752.1599731445312,754.8798828125,754.8798828125,187177
2024-10-25 11:30:00-04:00,761.0700073242188,762.0798950195312,759.1400146484375,760.7000122070312,760.7000122070312,246446
2024-10-25 15:30:00-04:00,757.0399780273438,757.5798950195312,754.1199951171875,754.8690185546875,754.8690185546875,322196
2024-10-28 12:30:00-04:00,752.6400146484375,752.6400146484375,750.3099975585938,751.4600219726562,751.4600219726562,128992
2024-10-29 09:30:00-04:00,751.1300048828125,755.6799926757812,748.010009765625,750.8099975585938,750.8099975585938,402054
2024-10-29 13:30:00-04:00,760.47998046875,763.7899780273438,759.9201049804688,760.4338989257812,760.4338989257812,281313
2024-10-30 10:30:00-04:00,756.3400268554688,756.8400268554688,752.2775268554688,756.8200073242188,756.8200073242188,223248
2024-10-30 14:30:00-04:00,754.75,756.260009765625,754.260009765625,754.260009765625,754.260009765625,155442
2024-10-31 11:30:00-04:00,759.3699951171875,760.280029296875,755.52001953125,756.6699829101562,756.6699829101562,349137
2024-10-31 15:30:00-04:00,756.89501953125,759.5800170898438,755.8400268554688,755.9199829101562,755.9199829101562,368426
2024-11-01 12:30:00-04:00,760.3499755859375,762.0,756.4306030273438,760.9299926757812,760.9299926757812,235845
2024-11-04 09:30:00-05:00,755.010009765625,760.6199951171875,749.6900024414062,758.7100219726562,758.7100219726562,432063
2024-11-04 13:30:00-05:00,759.2249755859375,760.5800170898438,758.0,758.1900024414062,758.1900024414062,142602
2024-11-05 10:30:00-05:00,759.8699951171875,765.9998779296875,759.8699951171875,763.5499877929688,763.5499877929688,442420
2024-11-05 14:30:00-05:00,762.6400146484375,763.5903930664062,761.8446044921875,763.2899780273438,763.2899780273438,198876
2024-11-06 11:30:00-05:00,770.5999755859375,771.3399047851562,768.7899780273438,769.6199951171875,769.6199951171875,243275
2024-11-06 15:30:00-05:00,778.8150024414062,781.489990234375,778.4400024414062,779.7999877929688,779.7999877929688,528855
2024-11-07 12:30:00-05:00,792.2000122070312,795.2550048828125,791.52001953125,793.3298950195312,793.3298950195312,295904
2024-11-08 09:30:00-05:00,797.3599853515625,799.0599975585938,792.4500122070312,793.72998046875,793.72998046875,369918
2024-11-08 13:30:00-05:00,792.6300048828125,794.9299926757812,792.2949829101562,792.844970703125,792.844970703125,163562
2024-11-11 10:30:00-05:00,803.0299072265625,805.7449951171875,802.0599975585938,804.6849975585938,804.6849975585938,238218
2024-11-11 14:30:00-05:00,805.510009765625,806.760009765625,803.530029296875,804.155029296875,804.155029296875,168981
2024-11-12 11:30:00-05:00,811.5,814.0800170898438,809.2999877929688,813.0,813.0,216746
2024-11-12 15:30:00-05:00,819.6900024414062,820.3696899414062,817.5999755859375,819.6699829101562,819.6699829101562,345159
2024-11-13 12:30:00-05:00,830.760009765625,834.22998046875,830.1600952148438,834.22998046875,834.22998046875,227816
2024-11-14 09:30:00-05:00,833.6699829101562,840.9996948242188,830.02001953125,835.9949951171875,835.9949951171875,698038
2024-11-14 13:30:00-05:00,834.7000122070312,836.4099731445312,833.760009765625,835.6900024414062,835.6900024414062,169376
