Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-14 14:30:00-04:00,230.48350524902344,231.44679260253906,230.4499969482422,231.22259521484375,231.22259521484375,0
2024-10-15 11:30:00-04:00,235.42999267578125,236.2899932861328,234.5500030517578,234.75999450683594,234.75999450683594,5436418
2024-10-15 15:30:00-04:00,233.25,234.0699005126953,232.80999755859375,233.8000030517578,233.8000030517578,5720018
2024-10-16 12:30:00-04:00,230.34500122070312,231.2899932861328,230.32000732421875,230.90989685058594,230.90989685058594,2259958
2024-10-17 09:30:00-04:00,233.44000244140625,233.85000610351562,230.52999877929688,232.4001007080078,232.4001007080078,7759044
2024-10-17 13:30:00-04:00,232.39999389648438,232.5800018310547,231.27499389648438,231.5865020751953,231.5865020751953,2722249
2024-10-18 10:30:00-04:00,234.75999450683594,235.14999389648438,234.27499389648438,235.0399932861328,235.0399932861328,4579796
2024-10-18 14:30:00-04:00,235.52499389648438,235.63999938964844,235.02999877929688,235.3000030517578,235.3000030517578,2651508
2024-10-21 11:30:00-04:00,235.39999389648438,236.60499572753906,235.28500366210938,236.27999877929688,236.27999877929688,3915718
2024-10-21 15:30:00-04:00,236.13499450683594,236.5800018310547,235.82749938964844,236.5800018310547,236.5800018310547,3275560
2024-10-22 12:30:00-04:00,234.19000244140625,235.0399932861328,234.14999389648438,234.85000610351562,234.85000610351562,3239691
2024-10-23 09:30:00-04:00,234.32000732421875,235.1439971923828,233.80999755859375,234.72000122070312,234.72000122070312,6240289
2024-10-23 13:30:00-04:00,230.02000427246094,230.07000732421875,227.75999450683594,228.6199951171875,228.6199951171875,4848232
2024-10-24 10:30:00-04:00,229.85000610351562,230.3800048828125,229.22999572753906,229.82000732421875,229.82000732421875,3120118
2024-10-24 14:30:00-04:00,230.42999267578125,230.80999755859375,230.1199951171875,230.52999877929688,230.52999877929688,1900378
2024-10-25 11:30:00-04:00,232.22999572753906,232.73199462890625,231.75999450683594,232.7100067138672,232.7100067138672,3211126
2024-10-25 15:30:00-04:00,231.64999389648438,231.8000030517578,231.11000061035156,231.39999389648438,231.39999389648438,3572932
2024-10-28 12:30:00-04:00,234.30999755859375,234.72999572753906,233.93260192871094,234.42999267578125,234.42999267578125,2874054
2024-10-29 09:30:00-04:00,233.19500732421875,234.05499267578125,232.32000732421875,233.05999755859375,233.05999755859375,6668061
2024-10-29 13:30:00-04:00,233.9199981689453,234.13999938964844,233.75999450683594,233.97000122070312,233.97000122070312,1696611
2024-10-30 10:30:00-04:00,231.8668975830078,231.9499969482422,230.5050048828125,231.55499267578125,231.55499267578125,5454960
2024-10-30 14:30:00-04:00,230.62010192871094,230.94000244140625,230.1699981689453,230.72999572753906,230.72999572753906,2963500
2024-10-31 11:30:00-04:00,227.30999755859375,227.48500061035156,226.41000366210938,227.25,227.25,3752999
2024-10-31 15:30:00-04:00,227.3300018310547,227.77999877929688,225.38999938964844,225.38999938964844,225.38999938964844,7068003
2024-11-01 12:30:00-04:00,222.19000244140625,223.39990234375,222.0500030517578,223.33999633789062,223.33999633789062,3888496
2024-11-04 09:30:00-05:00,221.01199340820312,222.5399932861328,219.7100067138672,221.73150634765625,221.73150634765625,9635855
2024-11-04 13:30:00-05:00,222.02000427246094,222.6190948486328,221.96009826660156,222.25999450683594,222.25999450683594,2412789
2024-11-05 10:30:00-05:00,223.32000732421875,223.47999572753906,221.93499755859375,222.6699981689453,222.6699981689453,4046507
2024-11-05 14:30:00-05:00,223.33999633789062,223.4470977783203,222.80999755859375,223.25,223.25,1939508
2024-11-06 11:30:00-05:00,224.80239868164062,225.17999267578125,223.96499633789062,224.25999450683594,224.25999450683594,4364147
2024-11-06 15:30:00-05:00,223.66000366210938,223.8800048828125,222.5,222.6999969482422,222.6999969482422,5070195
2024-11-07 12:30:00-05:00,227.2100067138672,227.49000549316406,226.77000427246094,227.10330200195312,227.10330200195312,2598523
2024-11-08 09:30:00-05:00,227.13999938964844,228.66000366210938,227.13999938964844,227.4947052001953,227.4947052001953,7142789
2024-11-08 13:30:00-05:00,227.0,227.61000061035156,226.97000122070312,227.53990173339844,227.53990173339844,4000748
2024-11-11 10:30:00-05:00,222.80999755859375,223.72000122070312,222.6699981689453,222.77000427246094,222.77000427246094,5008612
2024-11-11 14:30:00-05:00,223.05999755859375,223.74000549316406,222.97000122070312,223.63499450683594,223.63499450683594,2570966
2024-11-12 11:30:00-05:00,224.99989318847656,225.50999450683594,223.88499450683594,223.9199981689453,223.9199981689453,4075218
2024-11-12 15:30:00-05:00,224.58999633789062,224.8000030517578,223.94039916992188,224.24000549316406,224.24000549316406,5475872
2024-11-13 12:30:00-05:00,225.02499389648438,226.64999389648438,224.94000244140625,226.36380004882812,226.36380004882812,3682752
2024-11-14 09:30:00-05:00,225.69000244140625,226.60000610351562,225.0500030517578,226.57000732421875,226.57000732421875,8366179
2024-11-14 13:30:00-05:00,228.4700927734375,228.8699951171875,227.8300018310547,228.52749633789062,228.52749633789062,3310597
