Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-14 14:30:00-04:00,219.78500366210938,219.83999633789062,218.360107421875,218.96499633789062,218.96499633789062,0
2024-10-15 11:30:00-04:00,219.9499969482422,221.27000427246094,219.16000366210938,220.55999755859375,220.55999755859375,6164379
2024-10-15 15:30:00-04:00,219.44000244140625,219.6699981689453,218.75999450683594,219.6699981689453,219.6699981689453,3473042
2024-10-16 12:30:00-04:00,220.89649963378906,221.41000366210938,220.22000122070312,221.0,221.0,3892389
2024-10-17 09:30:00-04:00,221.38999938964844,221.5800018310547,217.89999389648438,219.4243927001953,219.4243927001953,18122050
2024-10-17 13:30:00-04:00,221.0511932373047,222.0800018310547,220.02000427246094,220.27000427246094,220.27000427246094,7359822
2024-10-18 10:30:00-04:00,220.2200927734375,222.27999877929688,220.07000732421875,221.88400268554688,221.88400268554688,11168016
2024-10-18 14:30:00-04:00,221.3699951171875,222.17999267578125,221.16070556640625,221.49000549316406,221.49000549316406,4764149
2024-10-21 11:30:00-04:00,217.74000549316406,219.0,217.71670532226562,218.55999755859375,218.55999755859375,4468187
2024-10-21 15:30:00-04:00,217.84010314941406,218.9600067138672,217.51010131835938,218.89999389648438,218.89999389648438,3389574
2024-10-22 12:30:00-04:00,215.57000732421875,216.83999633789062,215.5,216.6999969482422,216.6999969482422,3976804
2024-10-23 09:30:00-04:00,217.0749969482422,218.72000122070312,215.38999938964844,216.32000732421875,216.32000732421875,14735216
2024-10-23 13:30:00-04:00,213.3800048828125,213.77000427246094,212.11000061035156,213.60000610351562,213.60000610351562,7191665
2024-10-24 10:30:00-04:00,248.94129943847656,254.28509521484375,248.86000061035156,254.1136932373047,254.1136932373047,25262449
2024-10-24 14:30:00-04:00,257.82501220703125,260.3399963378906,257.5199890136719,259.9200134277344,259.9200134277344,17273735
2024-10-25 11:30:00-04:00,266.7900085449219,267.989990234375,265.2099914550781,267.4800109863281,267.4800109863281,16074164
2024-10-25 15:30:00-04:00,267.510009765625,269.489990234375,267.2799987792969,269.110107421875,269.110107421875,11250439
2024-10-28 12:30:00-04:00,270.2499084472656,270.25,267.7200012207031,269.239990234375,269.239990234375,10416846
2024-10-29 09:30:00-04:00,263.3399963378906,264.33599853515625,258.75,261.04998779296875,261.04998779296875,24343613
2024-10-29 13:30:00-04:00,258.6000061035156,259.5899963378906,257.70001220703125,259.1005859375,259.1005859375,6432525
2024-10-30 10:30:00-04:00,262.3800048828125,263.3500061035156,260.760009765625,262.8599853515625,262.8599853515625,9871247
2024-10-30 14:30:00-04:00,261.6400146484375,262.6654052734375,259.0,259.5784912109375,259.5784912109375,4795475
2024-10-31 11:30:00-04:00,251.77000427246094,253.29989624023438,251.0,252.85000610351562,252.85000610351562,6413528
2024-10-31 15:30:00-04:00,250.32000732421875,251.5800018310547,249.4040069580078,249.7799072265625,249.7799072265625,4350029
2024-11-01 12:30:00-04:00,248.25999450683594,249.2845001220703,246.6300048828125,248.54550170898438,248.54550170898438,8309136
2024-11-04 09:30:00-05:00,244.55999755859375,246.9199981689453,238.8800048828125,246.27000427246094,246.27000427246094,24784421
2024-11-04 13:30:00-05:00,244.80059814453125,245.2899932861328,243.5435028076172,243.72500610351562,243.72500610351562,4686767
2024-11-05 10:30:00-05:00,251.1793975830078,252.27740478515625,250.36000061035156,251.9499969482422,251.9499969482422,8036269
2024-11-05 14:30:00-05:00,254.39999389648438,254.57960510253906,251.3699951171875,252.1999969482422,252.1999969482422,7124220
2024-11-06 11:30:00-05:00,284.54998779296875,287.5,283.239990234375,287.4049987792969,287.4049987792969,14173521
2024-11-06 15:30:00-05:00,288.65130615234375,289.418701171875,287.7200012207031,288.4700012207031,288.4700012207031,8385264
2024-11-07 12:30:00-05:00,298.57501220703125,299.0,295.29998779296875,296.8799133300781,296.8799133300781,10132483
2024-11-08 09:30:00-05:00,299.1600036621094,314.9800109863281,297.6600036621094,314.5400085449219,314.5400085449219,51742915
2024-11-08 13:30:00-05:00,321.0400085449219,328.70001220703125,320.8800048828125,326.7099914550781,326.7099914550781,28924244
2024-11-11 10:30:00-05:00,344.8299865722656,357.5,343.28009033203125,356.7936096191406,356.7936096191406,31536222
2024-11-11 14:30:00-05:00,345.3599853515625,348.010009765625,342.1499938964844,346.7648010253906,346.7648010253906,14550598
2024-11-12 11:30:00-05:00,340.3832092285156,340.6492919921875,330.42999267578125,332.7200012207031,332.7200012207031,17943986
2024-11-12 15:30:00-05:00,328.3999938964844,329.67999267578125,326.1099853515625,328.2300109863281,328.2300109863281,10202923
2024-11-13 12:30:00-05:00,331.75,331.8099060058594,327.79998779296875,330.2799987792969,330.2799987792969,9385410
2024-11-14 09:30:00-05:00,327.6650085449219,329.9800109863281,316.2799987792969,319.42498779296875,319.42498779296875,33559892
2024-11-14 13:30:00-05:00,314.5199890136719,315.84368896484375,310.3699951171875,313.02740478515625,313.02740478515625,14898607
