Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-14 14:30:00-04:00,592.8699951171875,593.5499877929688,592.0999755859375,592.5,592.5,0
2024-10-15 11:30:00-04:00,582.6599731445312,587.2999877929688,582.5,587.2000122070312,587.2000122070312,809048
2024-10-15 15:30:00-04:00,584.719970703125,586.4099731445312,583.1099853515625,586.280029296875,586.280029296875,998172
2024-10-16 12:30:00-04:00,575.0349731445312,576.869873046875,574.0300903320312,574.1300048828125,574.1300048828125,1047888
2024-10-17 09:30:00-04:00,583.1300048828125,584.969970703125,575.2000122070312,577.3300170898438,577.3300170898438,2532186
2024-10-17 13:30:00-04:00,579.614990234375,580.0999755859375,576.7050170898438,577.0549926757812,577.0549926757812,703856
2024-10-18 10:30:00-04:00,579.6799926757812,580.5999755859375,578.2901000976562,580.260009765625,580.260009765625,592887
2024-10-18 14:30:00-04:00,579.22998046875,579.6500244140625,577.4201049804688,577.5999755859375,577.5999755859375,563915
2024-10-21 11:30:00-04:00,569.530029296875,572.5700073242188,569.5,571.8800048828125,571.8800048828125,767319
2024-10-21 15:30:00-04:00,573.47998046875,575.1900024414062,572.5700073242188,575.1599731445312,575.1599731445312,795833
2024-10-22 12:30:00-04:00,577.2501220703125,579.469970703125,577.25,579.219970703125,579.219970703125,437285
2024-10-23 09:30:00-04:00,580.35498046875,585.0,575.8400268554688,579.3400268554688,579.3400268554688,2796047
2024-10-23 13:30:00-04:00,566.8900146484375,567.139892578125,563.4500122070312,563.9500732421875,563.9500732421875,1324243
2024-10-24 10:30:00-04:00,564.8099975585938,566.5800170898438,563.489990234375,564.0,564.0,685072
2024-10-24 14:30:00-04:00,566.8967895507812,567.4199829101562,566.1199951171875,567.1099853515625,567.1099853515625,451335
2024-10-25 11:30:00-04:00,577.2150268554688,578.97998046875,575.380126953125,578.6900024414062,578.6900024414062,1209943
2024-10-25 15:30:00-04:00,573.966796875,575.5599975585938,573.1950073242188,573.25,573.25,1306586
2024-10-28 12:30:00-04:00,577.635009765625,578.0798950195312,576.5999755859375,577.7249755859375,577.7249755859375,731156
2024-10-29 09:30:00-04:00,580.0,583.159912109375,575.3980102539062,581.739990234375,581.739990234375,1987030
2024-10-29 13:30:00-04:00,588.5875244140625,590.3400268554688,588.3101806640625,590.0,590.0,833965
2024-10-30 10:30:00-04:00,595.97998046875,599.4199829101562,594.3400268554688,598.080078125,598.080078125,2738297
2024-10-30 14:30:00-04:00,593.9099731445312,596.2899780273438,589.3800048828125,595.1129760742188,595.1129760742188,2976320
2024-10-31 11:30:00-04:00,572.030029296875,572.3695068359375,565.969970703125,568.4000244140625,568.4000244140625,2996779
2024-10-31 15:30:00-04:00,570.0,571.0798950195312,565.5499877929688,567.739990234375,567.739990234375,2980750
2024-11-01 12:30:00-04:00,571.1140747070312,572.8200073242188,570.0900268554688,572.760009765625,572.760009765625,921644
2024-11-04 09:30:00-05:00,564.8300170898438,566.5999755859375,557.8900146484375,566.0750122070312,566.0750122070312,2945770
2024-11-04 13:30:00-05:00,563.85498046875,564.9299926757812,563.3200073242188,563.8056030273438,563.8056030273438,820936
2024-11-05 10:30:00-05:00,569.6138916015625,570.5999755859375,567.5999755859375,568.594970703125,568.594970703125,944730
2024-11-05 14:30:00-05:00,569.4298706054688,570.9998779296875,568.7100219726562,570.97998046875,570.97998046875,547441
2024-11-06 11:30:00-05:00,566.6699829101562,568.5,564.130126953125,564.4400024414062,564.4400024414062,1315351
2024-11-06 15:30:00-05:00,569.22998046875,572.2000122070312,569.0648803710938,572.0399780273438,572.0399780273438,1613054
2024-11-07 12:30:00-05:00,589.9923095703125,592.27001953125,588.840087890625,591.580078125,591.580078125,1026871
2024-11-08 09:30:00-05:00,591.489990234375,593.0999755859375,585.8101196289062,586.719970703125,586.719970703125,2666809
2024-11-08 13:30:00-05:00,587.8800048828125,588.5,586.7999877929688,587.3699951171875,587.3699951171875,693847
2024-11-11 10:30:00-05:00,579.8699951171875,582.47998046875,579.6801147460938,580.9600219726562,580.9600219726562,1443133
2024-11-11 14:30:00-05:00,583.5208129882812,584.0499877929688,582.8701171875,583.5700073242188,583.5700073242188,590281
2024-11-12 11:30:00-05:00,583.1300048828125,586.7299194335938,580.4400024414062,586.4702758789062,586.4702758789062,1498408
2024-11-12 15:30:00-05:00,585.1998901367188,586.4400024414062,583.8499755859375,584.8200073242188,584.8200073242188,973880
2024-11-13 12:30:00-05:00,584.5,585.3676147460938,583.0,584.75,584.75,679775
2024-11-14 09:30:00-05:00,577.0,578.919921875,574.2000122070312,576.17578125,576.17578125,2171518
2024-11-14 13:30:00-05:00,575.85498046875,576.0,573.4000244140625,574.3800048828125,574.3800048828125,772402
